"review_id","review_date","customer_id","product_id","order_id","rating","review_text","source","language"
REV-446760874,"2025-06-24",CUST-364659,PRD-81511,ORD-2783419,3.0,,web,en
REV-567674996,"2024-01-04",CUST-175576,PRD-66155,ORD-6754509,5.0,Build quality feels premium,app,es
REV-586798456,"2025-01-23",CUST-189771,PRD-68082,ORD-6663945,4.0,Shipping box arrived damaged,,en
REV-384227955,"2024-03-30",CUST-606983,PRD-42018,,5.0,Home theater setup was easy but app UI is confusing,app,en
REV-327549385,"2024-06-02",CUST-632929,PRD-42527,ORD-7742719,4.0,Shipping box arrived damaged,app,en
REV-940813452,"10/10/2024",CUST-534303,PRD-71348,,5.0,Home theater setup was easy but app UI is confusing,app,en
REV-416162694,"2025-01-04",CUST-377304,PRD-91351,,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-159249766,"2025-12-07",CUST-635280,PRD-41385,ORD-8616973,3.0,Sound is crisp but bass could be better,support_followup,
REV-558241674,"2025-11-29",CUST-377511,PRD-23104,,4.0,Battery life is worse than expected,web,en
REV-464392354,"01/24/2024",CUST-731977,PRD-66155,ORD-7909073,3.0,,retail_site,
REV-260154381,"2025-01-19",CUST-680933,PRD-23104,ORD-2670215,5.0,Battery life is worse than expected,retail_site,en
REV-203385892,"2024-08-28",CUST-486649,PRD-10425,ORD-2442683,5.0,,web,en
REV-559208120,"2025-05-01",CUST-882824,PRD-81511,ORD-3584141,4.0,LOVE IT. OVERPRICED THO,web,en
REV-307964668,"2025-06-23",CUST-812048,PRD-94080,ORD-4592169,5.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-174032347,"04/29/2024",CUST-892280,PRD-42018,ORD-3426485,4.0,Build quality feels premium,,es
REV-667595702,"2025-11-03",CUST-519904,PRD-25906,ORD-7316739,5.0,"Returned it. Great for calls, mic is solid",web,es
REV-538482871,"2025-08-01",CUST-121369,PRD-68082,,2.0,Shipping box arrived damaged,app,en
REV-758756831,"2024-06-14",CUST-220096,PRD-40982,,4.0,Battery life is worse than expected,retail_site,en
REV-651029833,"09/27/2025",CUST-970813 ,PRD-25129,ORD-4920837,3.0,Pairing issues with my phone,retail_site,en
REV-132630507,"2024-06-05",CUST-811332,PRD-24371,ORD-7417322,3.0,,retail_site,en
REV-853769309,"2025-12-08",CUST-615060,PRD-25129,,4.0,Love it. overpriced tho,retail_site,de
REV-331789614,"04/04/2024",CUST-234001,PRD-64040,ORD-7256155,4.0,Random disconnects after 20 minutes,web,en
REV-598999612,"2025-07-24",CUST-656251,PRD-68082,,4.0,Build quality feels premium,app,en
REV-211764888,"2025-01-30",CUST-670511,PRD-42018,ORD-2416716,5.0,Random disconnects after 20 minutes,app,en
REV-742885651,"2024-06-12",CUST-350021,PRD-10221,ORD-6835135,4.0,"Great for calls, mic is solid",app,
REV-749093843,"2025-02-22",CUST-585188,PRD-67912,ORD-1317143,5.0,Shipping box arrived damaged,app,en
REV-446569783,"2025-07-26",CUST-448048,PRD-93130,ORD-7139158,3.0,Love it. overpriced tho,web,en
REV-403384710,"2024-03-20",CUST-177060,PRD-66155,,3.0,Firmware update fixed the glitch,,en
REV-778235141,"2024-03-30",CUST-593152,PRD-10221,,4.0,Home theater setup was easy but app UI is confusing,app,en
REV-209787046,"2025-03-01",CUST-879779,PRD-66155,ORD-5428516,4.0,Noise cancellation is unreal,retail_site,fr
REV-255617402,"2024-09-02",CUST-773971,PRD-98555,,5.0,Firmware update fixed the glitch,web,en
REV-470769152,"2024-08-22",CUST-288158,PRD-65461,,3.0,Battery life is worse than expected,web,en
REV-311001586,"2025-12-06",CUST-856215,PRD-25129,ORD-8568144,4.0,Random disconnects after 20 minutes,web,es
REV-109906066,"2025-10-05",CUST-813449,PRD-66155,ORD-9651177,4.0,Shipping box arrived damaged,app,en
REV-285816038,"2025-01-10",CUST-247720,PRD-44237,ORD-7273187,5.0,Shipping box arrived damaged,retail_site,en
REV-200157504,"2025-08-21",CUST-626392,PRD-25129,ORD-1538818,5.0,Love it. overpriced tho 🔊,web,en
REV-232314827,"2024-01-03",CUST-170394,PRD-66155,ORD-3766506,3.0,Sound is crisp but bass could be better,retail_site,es
REV-725776277,"2024-07-25",CUST-970813,PRD-25129,ORD-4920837,2.0,Love it. overpriced tho,retail_site,en
REV-933280433,"2025-07-22",CUST-986438,PRD-90120,ORD-5401132,4.0,Noise cancellation is unreal 🔊,,en
REV-513768944,"2025-06-20",CUST-472060,PRD-94080,ORD-8314128,4.0,Shipping box arrived damaged,retail_site,en
REV-368924264,"2024-01-26",CUST-638289,PRD-79329,ORD-7750460,4.0,Home theater setup was easy but app UI is confusing 🔊,app,en
REV-801382473,"2025-04-15",CUST-904624,PRD-17100,ORD-2438173,4.0,Build quality feels premium,web,en
REV-147932797,"08/18/2024",CUST-524068,PRD-35112,ORD-7675274,,Build quality feels premium,app,en
REV-499107036,"2025-12-21",CUST-497542,PRD-91351,,4.0,"Great for calls, mic is solid",web,en
REV-411286752,"2024-05-25",CUST-656711,PRD-15229,,3.0,Noise cancellation is unreal,web,en
REV-892992241,"2025-11-12",CUST-595158,PRD-74799,ORD-8093321,3.0,,web,en
REV-491493716,"2024-03-09",CUST-539375,PRD-81066,ORD-6982280,4.0,Love it. overpriced tho,app,en
REV-506822768,"2025-02-17",CUST-368690,PRD-23104,,4.0,"Works great in aviation cockpit, solid isolation",app,en
REV-569564383,"2025-08-09",CUST-364659,PRD-81511,ORD-8699655,3.0,Shipping box arrived damaged,retail_site,en
REV-926088226,"2025-08-27",CUST-364742,PRD-24371,ORD-1691589,4.0,BUILD QUALITY FEELS PREMIUM,app,en
REV-280196479,"2024-03-22",CUST-789023,PRD-66155,ORD-3156091,3.0,"Returned it. Works great in aviation cockpit, solid isolation",support_followup,en
REV-463856982,"2024-12-03",CUST-561865,PRD-42527,,4.0,"Great for calls, mic is solid",,en
REV-943198309,"2025-06-10",CUST-717113,PRD-40982,ORD-8499316,4.0,SHIPPING BOX ARRIVED DAMAGED,web,en
REV-117144891,"2025-05-13",CUST-757685,PRD-66155,ORD-5682436,4.0,Battery life is worse than expected,web,en
REV-341161735,"2025-07-14",CUST-428267,PRD-65461,ORD-6755402,4.0,"Great for calls, mic is solid",web,en
REV-731308120,"2024-03-25",CUST-890785,PRD-66155,ORD-6506103,4.0,Home theater setup was easy but app UI is confusing,support_followup,en
REV-502522104,"2025-04-29",CUST-260891,PRD-44237,ORD-9955570,4.0,SOUND IS CRISP BUT BASS COULD BE BETTER,app,en
REV-868860389,"2024-06-13",CUST-236435,PRD-24371,ORD-9240137,4.0,Battery life is worse than expected,app,en
REV-615745776,"2024-01-12",CUST-268099,PRD-66155,,3.0,,web,en
REV-606591314,"2024-12-28",CUST-106402,PRD-24371,ORD-3748280,3.0,Build quality feels premium,app,en
REV-707967188,"2025-01-30",CUST-260053,PRD-81066,ORD-6830978,,Pairing issues with my phone,app,en
REV-759325331,"2024-12-08",CUST-598733,PRD-71348,ORD-2203458,3.0,Build quality feels premium,web,en
REV-891524918,"2024-09-02",CUST-269834,PRD-66155,ORD-1562634,4.0,Sound is crisp but bass could be better,retail_site,en
REV-353377338,"2025-05-20",CUST-554582,PRD-63354,,4.0,,web,
REV-948416182,"2025-12-28",CUST-196126,PRD-39154,,4.0,"Works great in aviation cockpit, solid isolation",retail_site,es
REV-843420117,"2025-11-30",CUST-154944,PRD-59672,ORD-3154573,3.0,Delivery was late. Pairing issues with my phone,web,de
REV-569334570,"2025-08-13",CUST-601916,PRD-79329,ORD-6664365,4.0,Shipping box arrived damaged,support_followup,en
REV-387582845,"2025-01-02",CUST-493049,PRD-42527,ORD-4991800,5.0,"Great for calls, mic is solid 🔊",web,en
REV-569165171,"2024-07-13",CUST-357420,PRD-67912,ORD-5331000,4.0,"Great for calls, mic is solid",retail_site,en
REV-270211324,"2024-07-13",CUST-986982,PRD-10074,ORD-8808933,5.0,Shipping box arrived damaged,web,en
REV-802227137,"2025-05-07",CUST-628750,PRD-82845,,4.0,Battery life is worse than expected,web,en
REV-995676541,"2025-12-07",CUST-513160,PRD-25906,,3.0,RANDOM DISCONNECTS AFTER 20 MINUTES 🔊,app,en
REV-402720125,"2025-10-21",CUST-144357,PRD-23104,ORD-4765336,5.0,Love it. overpriced tho,app,en
REV-129284155,"2024-12-21",CUST-367729,PRD-42018,ORD-5452511,3.0,Build quality feels premium 🔊,support_followup,en
REV-700253587,"2025-10-11",CUST-145934,PRD-23104,ORD-6447833,5.0,,retail_site,en
REV-913846714,"2025-03-10",CUST-946567,PRD-35112,,2.0,"Works great in aviation cockpit, solid isolation",web,en
REV-697163967,"2024-05-20",CUST-708851,PRD-25129,,4.0,"Great for calls, mic is solid",web,en
REV-515606930,"2024-03-21",CUST-483545,PRD-66155,,5.0,Pairing issues with my phone,web,en
REV-497899196,"2024-12-27",CUST-153642,PRD-25129,ORD-7859344,4.0,"Works great in aviation cockpit, solid isolation",web,en
REV-688825554,"2024-07-09",CUST-880879,PRD-63354,,5.0,Love it. overpriced tho,support_followup,fr
REV-518532505,"11/06/2025",CUST-561865,PRD-66155,ORD-2649061,5.0,Noise cancellation is unreal 🔊,app,en
REV-192346358,"2024-09-12",CUST-753534,PRD-40982,ORD-1504590,,Firmware update fixed the glitch,web,es
REV-233443664,"2025-09-21",CUST-571832,PRD-66155,ORD-7560349,4.0,Battery life is worse than expected,retail_site,en
REV-822884442,"2025-04-05",CUST-481995,PRD-40982,ORD-5115158,4.0,Noise cancellation is unreal,app,en
REV-849253205,"2025-02-05",CUST-192410,PRD-95180,ORD-9759924,3.0,Delivery was late. Battery life is worse than expected 🔊,app,en
REV-568062444,"02/15/2024",CUST-891615,PRD-25129,ORD-6310208,3.0,Battery life is worse than expected 🔊,app,
REV-739376998,"2025-10-26",CUST-256445,PRD-35112,ORD-1557468,3.0,Noise cancellation is unreal,web,en
REV-413981135,"2025-06-09",CUST-766549,PRD-61876,ORD-6371524,4.0,"Great for calls, mic is solid",web,en
REV-242681530,"2025-08-10",CUST-856157 ,PRD-63354,,3.0,"Returned it. Great for calls, mic is solid",retail_site,es
REV-733411545,"2025-03-02",CUST-921273,PRD-84085,ORD-3872034,5.0,"GREAT FOR CALLS, MIC IS SOLID",app,en
REV-478454089,"2025-05-30",CUST-534303,PRD-35112,ORD-5765974,4.0,RANDOM DISCONNECTS AFTER 20 MINUTES,app,
REV-708636368,"2025-12-07",CUST-241403,PRD-30635,,5.0,Shipping box arrived damaged,web,en
REV-979982388,"2024-12-29",CUST-565471,PRD-63354,,3.0,Random disconnects after 20 minutes,web,es
REV-318916859,"2025-12-20",CUST-513741,PRD-71348,ORD-1651148,4.0,Build quality feels premium 🔊,web,
REV-308445325,"2024-12-06",CUST-549660,PRD-42018,,2.0,,web,en
REV-686451561,"2024-08-27",CUST-308894,PRD-10425,ORD-5477281,3.0,,web,en
REV-154240235,"2024-12-24",CUST-708851,PRD-10221,ORD-5828271,3.0,Random disconnects after 20 minutes 🔊,app,en
REV-600390520,"2025-08-12",CUST-537983,PRD-12757,ORD-7217301,4.0,Battery life is worse than expected,,es
REV-932821047,"2024-04-06",CUST-435112,PRD-66155,,4.0,RANDOM DISCONNECTS AFTER 20 MINUTES,app,en
REV-366784507,"2025-05-25",CUST-884256,PRD-68082,ORD-3651290,3.0,"Works great in aviation cockpit, solid isolation",app,en
REV-711761557,"2025-03-27",CUST-551524,PRD-25129,ORD-9571157,4.0,Firmware update fixed the glitch,,en
REV-908960995,"2025-12-14",CUST-250551,PRD-61876,ORD-3332107,,Firmware update fixed the glitch,app,en
REV-750376095,"2024-10-15",CUST-528361,PRD-63354,ORD-5118917,3.0,Love it. overpriced tho 🔊,web,en
REV-112773579,"2024-03-15",CUST-691119,PRD-10425,ORD-7990142,4.0,,app,en
REV-700191590,"2025-06-07",CUST-835869,PRD-40982,,4.0,"Works great in aviation cockpit, solid isolation",retail_site,fr
REV-490033507,"2024-06-23",CUST-108491,PRD-96511,,5.0,"Great for calls, mic is solid",,en
REV-668877743,"2025-01-14",CUST-374896,PRD-10425,ORD-3732307,3.0,DELIVERY WAS LATE. SOUND IS CRISP BUT BASS COULD BE BETTER,web,en
REV-489475948,"01/04/2025",CUST-213609,PRD-66155,,4.0,Love it. overpriced tho,app,en
REV-560925763,"2024-03-20",CUST-643623,PRD-71348,ORD-2322387,5.0,SHIPPING BOX ARRIVED DAMAGED,web,en
REV-135915479,"11/29/2024",CUST-994905,PRD-17100,ORD-4158064,5.0,,web,en
REV-724939111,"2025-07-07",CUST-681070,PRD-94080,ORD-5150633,4.0,Love it. overpriced tho,web,en
REV-954492327,"2025-01-12",CUST-697983,PRD-42018,ORD-5681388,4.0,Love it. overpriced tho 🔊,web,
REV-873624567,"2024-01-12",CUST-606404,PRD-24371,ORD-6931328,5.0,Random disconnects after 20 minutes,retail_site,en
REV-528882625,"2025-07-26",CUST-734035,PRD-98555,,3.0,Firmware update fixed the glitch,app,en
REV-755872799,"04/02/2024",CUST-367729,PRD-42018,ORD-5452511,5.0,Sound is crisp but bass could be better,retail_site,en
REV-990808549,"2024-12-30",CUST-177449,PRD-71348,ORD-1220763,4.0,Sound is crisp but bass could be better,retail_site,en
REV-241352410,"2024-12-18",CUST-425138,PRD-84085,ORD-3128507,5.0,Noise cancellation is unreal,app,en
REV-439318590,"2025-05-09",CUST-644559,PRD-99353,ORD-3903154,3.0,Home theater setup was easy but app UI is confusing 🔊,retail_site,
REV-590391063,"2025-05-14",CUST-853252,PRD-79329,ORD-1569234,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-349264644,"2024-12-10",CUST-153872,PRD-17100,ORD-3771160,3.0,Battery life is worse than expected,retail_site,en
REV-832489143,"2025-02-09",CUST-823811 ,PRD-93130,ORD-6617253,3.0,Pairing issues with my phone,support_followup,en
REV-520414057,"2024-06-03",CUST-430876,PRD-35112,ORD-1553800,3.0,Returned it. Pairing issues with my phone,retail_site,en
REV-750981347,"2025-06-29",CUST-927564,PRD-42018,ORD-4051414,,Noise cancellation is unreal,web,es
REV-343956183,"2024-01-01",CUST-489244,PRD-66155,ORD-3342686,4.0,Pairing issues with my phone,web,
REV-276693429,"2025-12-27",CUST-952686,PRD-62923,ORD-1428395,3.0,Pairing issues with my phone,web,en
REV-292679991,"2025-04-24",CUST-213349,PRD-30635,ORD-1010910,3.0,"Great for calls, mic is solid",retail_site,en
REV-760588634,"06/12/2025",CUST-703727,PRD-35112,,5.0,Home theater setup was easy but app UI is confusing,app,en
REV-624515817,"2024-11-04",CUST-835244,PRD-25906,ORD-5762255,4.0,Pairing issues with my phone,app,en
REV-279697385,"2024-10-07",CUST-323072,PRD-82845,,5.0,Battery life is worse than expected,web,en
REV-858852385,"2024-01-09",CUST-765905,PRD-44237,ORD-1518008,5.0,Noise cancellation is unreal,web,en
REV-952533210,"2025-04-04",CUST-260448,PRD-93130,ORD-9538079,4.0,Love it. overpriced tho,web,en
REV-747913604,"2025-09-14",CUST-494976,PRD-65518,ORD-8345831,3.0,SOUND IS CRISP BUT BASS COULD BE BETTER,retail_site,en
REV-568250393,"04/30/2024",CUST-882354,PRD-93130,ORD-5805652,4.0,Shipping box arrived damaged,web,en
REV-769438638,"12/24/2024",CUST-231250,PRD-66155,ORD-8777626,5.0,BUILD QUALITY FEELS PREMIUM 🔊,app,en
REV-782476308,"12/15/2025",CUST-515922,PRD-79329,ORD-8024279,5.0,Shipping box arrived damaged,,en
REV-921948727,"2024-11-19",CUST-938141 ,PRD-93130,ORD-2641387,,FIRMWARE UPDATE FIXED THE GLITCH,web,en
REV-344851589,"2025-11-25",CUST-536802,PRD-62923,ORD-6006233,4.0,Sound is crisp but bass could be better 🔊,support_followup,en
REV-270095916,"2024-11-13",CUST-644173,PRD-76469,ORD-5160932,4.0,"RETURNED IT. GREAT FOR CALLS, MIC IS SOLID",web,en
REV-139963443,"2025-07-06",CUST-384076,PRD-67912,ORD-9711095,5.0,"WORKS GREAT IN AVIATION COCKPIT, SOLID ISOLATION",web,en
REV-540608937,"2024-08-27",CUST-757629,PRD-79822,ORD-2273418,4.0,Pairing issues with my phone,,es
REV-133394392,"2024-11-20",CUST-912085,PRD-44237,,,Shipping box arrived damaged 🔊,web,de
REV-889007730,"2024-07-27",CUST-448671,PRD-35112,ORD-8935817,,Shipping box arrived damaged,web,en
REV-196181616,"2025-08-25",CUST-227767,PRD-42018,ORD-8824380,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-724157249,"2024-05-20",CUST-690996,PRD-42018,ORD-5805779,5.0,Random disconnects after 20 minutes,retail_site,en
REV-657392438,"2024-12-04",CUST-940247,PRD-79329,ORD-8866000,3.0,LOVE IT. OVERPRICED THO 🔊,,en
REV-146494754,"2025-05-09",CUST-258189,PRD-68082,ORD-2519603,3.0,Random disconnects after 20 minutes 🔊,app,en
REV-987879737,"2024-11-26",CUST-288803,PRD-42527,ORD-4963633,2.0,,web,
REV-789331467,"2024-04-05",CUST-353690,PRD-79329,ORD-9221886,4.0,,web,fr
REV-746844079,"2025-12-26",CUST-425486,PRD-41385,ORD-4518907,,,,en
REV-463877156,"2025-06-09",CUST-416232,PRD-44237,,3.0,Love it. overpriced tho 🔊,web,en
REV-241223624,"2025-07-21",CUST-417530,PRD-66155,ORD-8837958,4.0,"Great for calls, mic is solid",support_followup,en
REV-875057123,"2025-11-07",CUST-408528,PRD-68082,ORD-6744295,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-193728785,"2025-10-02",CUST-235461,PRD-23104,ORD-1927547,,Home theater setup was easy but app UI is confusing,support_followup,en
REV-494385092,"2024-06-30",CUST-203831,PRD-49117,ORD-1278407,3.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-163790381,"2024-05-30",CUST-390782,PRD-10425,ORD-1883282,4.0,BATTERY LIFE IS WORSE THAN EXPECTED,web,en
REV-550244013,"2025-01-09",CUST-438977,PRD-25129,ORD-4113475,4.0,Build quality feels premium,web,en
REV-681887903,"2024-11-10",CUST-823688,PRD-25129,ORD-7683054,4.0,Shipping box arrived damaged,web,en
REV-404189136,"2024-12-31",CUST-834233,PRD-30635,ORD-9840079,4.0,"Great for calls, mic is solid",web,en
REV-309868095,"2025-04-22",CUST-352422,PRD-24371,ORD-5019274,5.0,"GREAT FOR CALLS, MIC IS SOLID",app,en
REV-981847440,"2025-10-09",CUST-893188,PRD-71348,ORD-9848671,4.0,Random disconnects after 20 minutes,retail_site,en
REV-119857057,"07/07/2024",CUST-224582,PRD-30635,ORD-3605703,,Delivery was late. Shipping box arrived damaged,web,en
REV-781598556,"2025-01-02",CUST-442722,PRD-81511,,4.0,,app,en
REV-774153914,"2025-06-24",CUST-479404,PRD-59672,ORD-8744655,4.0,Shipping box arrived damaged,retail_site,en
REV-592887744,"2024-04-20",CUST-653408,PRD-66155,ORD-9170843,4.0,"Works great in aviation cockpit, solid isolation",app,en
REV-966812854,"2025-12-07",CUST-823688,PRD-59672,ORD-5614128,3.0,"Works great in aviation cockpit, solid isolation",support_followup,en
REV-542462203,"2025-07-29",CUST-680358,PRD-65724,ORD-6059234,2.0,Firmware update fixed the glitch,,fr
REV-917353449,"2024-09-07",CUST-603935,PRD-23104,ORD-6632047,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-751284705,"2024-11-21",CUST-816318,PRD-68008,ORD-7931838,4.0,Build quality feels premium,retail_site,es
REV-845775979,"2025-01-19",CUST-262471,PRD-40982,ORD-1717739,4.0,Sound is crisp but bass could be better,app,en
REV-485762473,"2024-01-24",CUST-718849,PRD-65518,ORD-1882895,5.0,Shipping box arrived damaged,web,fr
REV-618731710,"2025-10-24",CUST-955374,PRD-76469,ORD-9416764,3.0,Love it. overpriced tho,support_followup,en
REV-107324775,"2025-08-11",CUST-890075,PRD-65518,,4.0,Firmware update fixed the glitch,app,en
REV-645264323,"2024-10-17",CUST-335615,PRD-23104,ORD-5343263,4.0,Noise cancellation is unreal,web,en
REV-314862480,"2025-03-01",CUST-810250,PRD-63354,ORD-1530166,3.0,Sound is crisp but bass could be better,retail_site,
REV-684868203,"2025-11-01",CUST-638169,PRD-25129,ORD-4569924,4.0,LOVE IT. OVERPRICED THO,web,en
REV-293796460,"2025-01-21",CUST-468845,PRD-24371,ORD-9485557,5.0,PAIRING ISSUES WITH MY PHONE,app,en
REV-283167782,"2025-08-04",CUST-986209,PRD-82845,ORD-9391495,4.0,Home theater setup was easy but app UI is confusing 🔊,web,en
REV-515490337,"2025-08-04",CUST-626392 ,PRD-10425,,2.0,Shipping box arrived damaged 🔊,web,en
REV-214754130,"2024-03-14",CUST-189083,PRD-38080,ORD-4842545,4.0,Sound is crisp but bass could be better,,en
REV-983364020,"04/06/2025",CUST-432043,PRD-25129,,4.0,Noise cancellation is unreal,web,es
REV-236140534,"2024-10-17",CUST-290802 ,PRD-63354,ORD-4147112,4.0,Noise cancellation is unreal,app,en
REV-409824332,"2025-01-23",CUST-762055,PRD-94080,ORD-2046981,4.0,Pairing issues with my phone,retail_site,en
REV-832341211,"2024-03-15",CUST-681070,PRD-94080,ORD-5150633,4.0,Random disconnects after 20 minutes,web,de
REV-846248306,"2025-06-05",CUST-170394,PRD-66155,,4.0,Love it. overpriced tho,retail_site,en
REV-227054181,"2024-10-01",CUST-338536,PRD-17100,,4.0,PAIRING ISSUES WITH MY PHONE,retail_site,en
REV-276842372,"2024-08-13",CUST-332335,PRD-30635,ORD-4568178,3.0,Delivery was late. Home theater setup was easy but app UI is confusing,app,en
REV-339507971,"01/28/2025",CUST-849421,PRD-39154,ORD-8107428,5.0,Shipping box arrived damaged,web,en
REV-494070949,"2025-02-13",CUST-130094,PRD-41385,ORD-4994247,4.0,Random disconnects after 20 minutes,web,en
REV-571426668,"2025-11-06",CUST-428267,PRD-30635,,5.0,Firmware update fixed the glitch 🔊,web,es
REV-914299306,"2024-01-24",CUST-880841,PRD-68082,,2.0,Build quality feels premium,web,en
REV-567196085,"2024-01-13",CUST-575528,PRD-24371,ORD-6073565,3.0,Noise cancellation is unreal,support_followup,en
REV-152903824,"2024-01-18",CUST-175576,PRD-66155,ORD-6754509,5.0,Sound is crisp but bass could be better,,en
REV-143991896,"2025-08-19",CUST-618934,PRD-17100,ORD-9376186,3.0,Delivery was late. Build quality feels premium,web,en
REV-189053216,"2025-10-22",CUST-280222,PRD-63354,ORD-3171708,4.0,"Great for calls, mic is solid",app,en
REV-877621528,"2025-03-28",CUST-583550 ,PRD-44237,ORD-8986569,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-492715303,"2025-06-20",CUST-874483,PRD-59672,ORD-9205403,4.0,Sound is crisp but bass could be better,app,en
REV-443058626,"04/19/2024",CUST-154944,PRD-59672,ORD-3154573,2.0,Firmware update fixed the glitch,app,en
REV-227986489,"2024-07-08",CUST-851413,PRD-17100,ORD-3836891,4.0,BATTERY LIFE IS WORSE THAN EXPECTED,app,en
REV-735896232,"2025-01-28",CUST-507746,PRD-66155,ORD-4452529,3.0,Love it. overpriced tho,retail_site,en
REV-963797134,"2025-11-20",CUST-251716,PRD-81511,ORD-9318286,3.0,Delivery was late. Home theater setup was easy but app UI is confusing,retail_site,en
REV-206242261,"2024-10-06",CUST-855948,PRD-66155,ORD-7087738,4.0,Noise cancellation is unreal,support_followup,en
REV-344700193,"2025-11-11",CUST-452713,PRD-71348,,4.0,Home theater setup was easy but app UI is confusing,support_followup,en
REV-858282647,"2024-11-28",CUST-742848,PRD-10425,ORD-9763704,4.0,Home theater setup was easy but app UI is confusing,web,es
REV-502209055,"2024-10-04",CUST-575528,PRD-63354,ORD-8418613,3.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-259183868,"2025-12-28",CUST-964998,PRD-99353,ORD-8265610,4.0,Shipping box arrived damaged,app,en
REV-432623119,"2024-05-17",CUST-364236,PRD-41385,ORD-8881327,3.0,Random disconnects after 20 minutes,support_followup,en
REV-693154516,"2025-11-16",CUST-362246,PRD-21114,ORD-3228729,3.0,Returned it. Noise cancellation is unreal,retail_site,en
REV-633292470,"2024-04-12",CUST-718849,PRD-99353,ORD-1058379,4.0,Sound is crisp but bass could be better,app,en
REV-955131036,"2024-05-09",CUST-605937,PRD-66155,,4.0,Build quality feels premium,web,en
REV-223860608,"2024-03-16",CUST-127560,PRD-62923,ORD-9403680,4.0,Pairing issues with my phone,web,en
REV-553160583,"2024-11-21",CUST-630538,PRD-79822,ORD-6716387,5.0,Love it. overpriced tho,,en
REV-955087245,"2025-06-29",CUST-683397,PRD-23104,ORD-3651212,4.0,"Great for calls, mic is solid",,en
REV-900381912,"2025-06-06",CUST-752878 ,PRD-24371,ORD-1698696,3.0,FIRMWARE UPDATE FIXED THE GLITCH,web,en
REV-728485708,"2025-01-23",CUST-905077,PRD-65518,,3.0,Returned it. Random disconnects after 20 minutes,support_followup,en
REV-980152464,"2025-09-10",CUST-943298,PRD-68082,ORD-3495080,3.0,Love it. overpriced tho,retail_site,en
REV-276982976,"2025-01-02",CUST-753534,PRD-17100,ORD-2031608,4.0,Shipping box arrived damaged,web,fr
REV-788803708,"2025-08-25",CUST-856215,PRD-90120,ORD-5916376,3.0,,app,en
REV-870486694,"2025-04-23",CUST-290305,PRD-79329,ORD-6361382,5.0,"Great for calls, mic is solid",retail_site,en
REV-980444409,"2024-06-13",CUST-401603,PRD-99353,ORD-2030827,4.0,,web,en
REV-704000682,"03/22/2024",CUST-986827,PRD-71348,ORD-9909325,,Random disconnects after 20 minutes 🔊,web,en
REV-359974792,"2025-04-06",CUST-494976,PRD-65518,ORD-8345831,4.0,Sound is crisp but bass could be better,web,en
REV-514615131,"2025-01-26",CUST-230192,PRD-17100,ORD-1385174,5.0,Random disconnects after 20 minutes 🔊,,en
REV-916391717,"2025-03-08",CUST-481574,PRD-24371,ORD-5457926,5.0,Build quality feels premium 🔊,app,en
REV-882604403,"2025-09-11",CUST-535020,PRD-63354,ORD-5107314,4.0,Battery life is worse than expected,app,en
REV-649863827,"01/26/2024",CUST-249145,PRD-66155,ORD-9992564,5.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-937206197,"2025-07-04",CUST-381433,PRD-47606,ORD-2419809,4.0,,retail_site,en
REV-385774931,"2024-05-25",CUST-594379,PRD-23104,ORD-8123010,5.0,"Works great in aviation cockpit, solid isolation",app,en
REV-852551039,"2025-05-17",CUST-803024,PRD-24371,ORD-9654261,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-872417189,"2025-10-17",CUST-748458,PRD-84085,,3.0,,retail_site,es
REV-584827280,"2024-01-03",CUST-466813,PRD-66155,,4.0,,app,fr
REV-911881659,"2024-12-20",CUST-725185,PRD-63354,,4.0,Love it. overpriced tho,web,en
REV-266215279,"2024-10-13",CUST-823811,PRD-93130,ORD-6617253,5.0,Sound is crisp but bass could be better,app,en
REV-275126629,"2025-08-15",CUST-962367,PRD-42018,ORD-7616241,,Sound is crisp but bass could be better,app,en
REV-700709217,"2024-03-18",CUST-141043,PRD-24371,ORD-6542671,5.0,Noise cancellation is unreal,app,fr
REV-909273018,"2025-06-18",CUST-888539,PRD-79329,ORD-7691775,5.0,Pairing issues with my phone,retail_site,en
REV-167507908,"08/09/2024",CUST-213349,PRD-10425,ORD-6046300,5.0,Love it. overpriced tho 🔊,app,en
REV-902764167,"2025-04-09",CUST-899444,PRD-68082,ORD-9739134,3.0,Pairing issues with my phone,app,en
REV-855348693,"2025-01-13",CUST-584172,PRD-30635,ORD-8253421,3.0,Firmware update fixed the glitch,web,en
REV-461899403,"2025-03-21",CUST-734035,PRD-98555,ORD-4573110,3.0,Noise cancellation is unreal 🔊,retail_site,en
REV-449298390,"2024-05-10",CUST-485415,PRD-23104,,4.0,Shipping box arrived damaged,retail_site,en
REV-383149606,"2024-12-01",CUST-426775,PRD-24371,,3.0,Noise cancellation is unreal,app,de
